node_id,x,y,z,ux,uy,uz
171,10.0,-7.4775,26.586666666666666,0.7797129479435131,-4.1786084134445034e-06,-0.3047654113448847
172,0.0,-7.5,26.66666666666667,0.7820822556988173,0.0,0.0
173,10.0,-7.4775,29.90999999999999,0.8770292099777466,-1.7239350754718593e-05,-0.30474927993270645
174,0.0,-7.5,30.0,0.8797208483009662,0.0,0.0
175,10.0,-7.4775,33.23333333333333,0.974367387736304,-3.0070281871102415e-05,-0.30472746893057384
176,0.0,-7.5,33.33333333333334,0.9773819741570828,0.0,0.0
177,10.0,-7.4775,36.556666666666665,1.0717401954254668,-4.233428050170619e-05,-0.3046999782151075
178,0.0,-7.5,36.66666666666667,1.0750785182922626,0.0,0.0
179,10.0,-7.4775,39.88,1.1691589639465092,-5.3421804204534755e-05,-0.3046667725454138
180,0.0,-7.5,40.0,1.1728219766668153,0.0,0.0
181,10.0,-7.4775,43.203333333333326,1.2666243299774271,-6.20912596015375e-05,-0.3046274282640971
182,0.0,-7.5,43.33333333333334,1.270613596222701,0.0,0.0
183,10.0,-7.4775,46.526666666666664,1.3641800550477559,-6.818291296714709e-05,-0.3045794360982178
184,0.0,-7.5,46.66666666666667,1.368499751223428,0.0,0.0
185,10.0,-7.4775,49.85,1.4620211615085692,-7.587999094280513e-05,-0.3045225229574465
186,0.0,-7.5,50.0,1.4666799428437463,0.0,0.0
187,10.0,-4.984999999999999,-49.85,-1.4856943645011111,0.0001806736426526357,-0.30360587357910224
188,0.0,-5.0,-50.0,-1.4908112219229877,0.0,0.0
189,10.0,-4.984999999999999,-46.52666666666667,-1.3849469576566684,0.00017494236253528755,-0.3037061529079207
190,0.0,-5.0,-46.666666666666664,-1.3897412954020976,0.0,0.0
191,10.0,-4.984999999999999,-43.20333333333333,-1.2844924262467377,0.0001687222285316558,-0.3038058678328916
192,0.0,-5.0,-43.333333333333336,-1.2889574377576594,0.0,0.0
193,10.0,-4.984999999999999,-39.88,-1.1843205110063624,0.00016210198782478754,-0.3039029552794378
194,0.0,-5.0,-40.0,-1.188454076768888,0.0,0.0
195,10.0,-4.984999999999999,-36.55666666666667,-1.0844202292577343,0.0001551369358438177,-0.30399631414183304
196,0.0,-5.0,-36.666666666666664,-1.0882218940937585,0.0,0.0
197,10.0,-4.984999999999999,-33.233333333333334,-0.9847797962645629,0.0001478772232693757,-0.30408530177804993
198,0.0,-5.0,-33.33333333333333,-0.9882498798856543,0.0,0.0
199,10.0,-4.984999999999999,-29.910000000000004,-0.8853868377969786,0.00014037020648467857,-0.304169516248494
200,0.0,-5.0,-30.0,-0.888526053782392,0.0,0.0
201,10.0,-4.984999999999999,-26.58666666666667,-0.7862285294503293,0.00013265763312281684,-0.3042486916484099
202,0.0,-5.0,-26.666666666666664,-0.7890377918978042,0.0,0.0
203,10.0,-4.984999999999999,-23.263333333333335,-0.6872916934784198,0.00012477441293513888,-0.30432264464091247
204,0.0,-5.0,-23.333333333333332,-0.689772008031792,0.0,0.0
205,10.0,-4.984999999999999,-19.94,-0.588562868658996,0.00011674903823639234,-0.304391244693201
206,0.0,-5.0,-20.0,-0.5907152663763089,0.0,0.0
207,10.0,-4.984999999999999,-16.616666666666667,-0.49002836224933716,0.00010860456011523927,-0.30445439658888085
208,0.0,-5.0,-16.666666666666664,-0.4918538571457492,0.0,0.0
209,10.0,-4.984999999999999,-13.293333333333337,-0.39167428987562153,0.00010035966090403798,-0.30451202964682755
210,0.0,-5.0,-13.333333333333329,-0.3931738504004122,0.0,0.0
211,10.0,-4.984999999999999,-9.970000000000006,-0.29348660698927576,9.202959456009585e-05,-0.3045640907982382
212,0.0,-5.0,-10.0,-0.29466113612947875,0.0,0.0
213,10.0,-4.984999999999999,-6.646666666666668,-0.19545113424130522,8.362693037375911e-05,-0.30461053998083765
214,0.0,-5.0,-6.666666666666664,-0.19630145518988934,0.0,0.0
215,10.0,-4.984999999999999,-3.3233333333333377,-0.09755357833354435,7.51620966934163e-05,-0.3046513469866626
216,0.0,-5.0,-3.3333333333333286,-0.09808042386818333,0.0,0.0
217,10.0,-4.984999999999999,0.0,0.00022045059696335897,6.664374413222514e-05,-0.3046864892636813
218,0.0,-5.0,0.0,1.6446197926333788e-05,0.0,0.0
219,10.0,-4.984999999999999,3.3233333333333306,0.09788542434920465,5.807895378315136e-05,-0.30471595037694416
220,0.0,-5.0,3.3333333333333357,0.09800373163031287,0.0,0.0
221,10.0,-4.984999999999999,6.646666666666661,0.19545588434796904,4.947332547361891e-05,-0.30473971895633717
222,0.0,-5.0,6.666666666666671,0.1958960837815443,0.0,0.0
223,10.0,-4.984999999999999,9.969999999999999,0.2929464315039121,4.083101499446189e-05,-0.3047577880306704
224,0.0,-5.0,10.0,0.2937082177829507,0.0,0.0
225,10.0,-4.984999999999999,13.29333333333333,0.390371718531308,3.2154878133478914e-05,-0.3047701546812965
226,0.0,-5.0,13.333333333333336,0.3914549043939318,0.0,0.0
227,10.0,-4.984999999999999,16.616666666666667,0.4877464458756599,2.344707642650425e-05,-0.30477681992804956
228,0.0,-5.0,16.66666666666667,0.4891509658124188,0.0,0.0
229,10.0,-4.984999999999999,19.93999999999999,0.5850853642990206,1.4710903101915975e-05,-0.3047777886425324
230,0.0,-5.0,20.0,0.5868112786141247,0.0,0.0
231,10.0,-4.984999999999999,23.26333333333333,0.6824032918068942,5.955305938900162e-06,-0.30477306895932654
232,0.0,-5.0,23.333333333333343,0.6844507918272729,0.0,0.0
233,10.0,-4.984999999999999,26.586666666666666,0.7797151623333922,-2.794941457777496e-06,-0.3047626700175844
234,0.0,-5.0,26.66666666666667,0.7820845784680551,0.0,0.0
235,10.0,-4.984999999999999,29.90999999999999,0.8770361545256616,-1.147883508815214e-05,-0.3047465953856738
236,0.0,-5.0,30.0,0.8797279705096716,0.0,0.0
237,10.0,-4.984999999999999,33.23333333333333,0.9743819802923261,-1.995811351273465e-05,-0.304724827626656
238,0.0,-5.0,33.33333333333334,0.9773968635504874,0.0,0.0
239,10.0,-4.984999999999999,36.556666666666665,1.071769762293831,-2.7958645220832003e-05,-0.3046972886880265
240,0.0,-5.0,36.66666666666667,1.0751086263232947,0.0,0.0
241,10.0,-4.984999999999999,39.88,1.1692194763638264,-3.4975268546399e-05,-0.3046637370856785
242,0.0,-5.0,40.0,1.1728836567451901,0.0,0.0
243,10.0,-4.984999999999999,43.203333333333326,1.2667635316792076,-4.053660556060888e-05,-0.3046233751010137
244,0.0,-5.0,43.33333333333334,1.2707553303137533,0.0,0.0
245,10.0,-4.984999999999999,46.526666666666664,1.3644757067180218,-4.510592157304486e-05,-0.30457526767036663
246,0.0,-5.0,46.66666666666667,1.3687993569387953,0.0,0.0
247,10.0,-4.984999999999999,49.85,1.4624885682139646,-5.1052941145146034e-05,-0.30451968544736663
248,0.0,-5.0,50.0,1.467150469742219,0.0,0.0
249,10.0,-2.4924999999999997,-49.85,-1.4857242399517674,9.038272626873741e-05,-0.30360271967072083
250,0.0,-2.5,-50.0,-1.4908414826836927,0.0,0.0
